age,balance,income,campaign,previous,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,loan_no,loan_yes,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,TookProduct
58,331,23329,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
26,179,35141,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
30,302,66273,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
30,6495,17464,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
36,35,18726,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
35,0,41703,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
47,0,33548,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30,2325,6813,3,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0
35,1732,36155,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
34,8038,30945,3,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
34,13683,24840,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
36,678,18036,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
29,3357,35343,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
45,1757,36259,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
30,6836,4784,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
34,179,20661,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
39,3972,37544,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
43,109,27869,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
52,316,14791,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
31,-282,29529,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42,10907,15905,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
27,-148,8605,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
31,1130,36649,3,4,0,0,1,0,0,1,0,1,0,1,0,0,0,0
38,-242,46288,3,6,0,0,1,0,1,0,0,1,0,0,0,1,0,1
40,36,7013,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
28,317,13892,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
36,40,37722,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
26,668,24836,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
30,363,18935,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42,1080,23297,3,4,0,0,1,0,1,0,0,0,1,1,0,0,0,1
32,620,21726,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
46,-216,14487,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
27,1419,21153,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
21,1419,30669,3,7,0,1,0,0,1,0,0,1,0,0,1,0,0,0
32,1419,35429,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,-148,9897,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,0,20645,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
68,4189,25111,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
54,3222,9992,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
41,174,24950,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
46,25,33023,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
32,948,11220,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
35,308,31810,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,1269,17902,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
55,410,13326,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
42,7190,47027,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
49,-701,58829,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
65,1840,28560,2,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0
51,10924,20043,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
48,4099,52473,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
35,4515,13908,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
55,0,38704,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
48,108,12775,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
46,3455,27116,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
35,67,18613,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50,59,33499,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
35,1354,19639,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
35,39,21154,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
52,204,20075,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
37,414,42201,2,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0
51,0,22374,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
53,1012,24271,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
46,624,40338,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1
33,9,1718,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,1097,27158,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
44,0,31882,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
56,3021,15603,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
43,388,84856,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
39,2903,28266,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
47,-535,33318,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
41,787,11839,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
52,278,37458,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
36,5957,27277,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
41,654,30797,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
55,218,29218,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
46,743,29962,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
59,5845,37604,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
33,142,22318,2,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0
40,69,27771,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0
55,2923,34954,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
65,300,38689,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
36,-140,23182,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
57,13,7562,2,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0
53,0,31619,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
51,837,22354,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
42,7702,44468,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
47,1149,21430,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
29,330,26850,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
33,0,22592,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
51,-28,27990,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
42,0,33516,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
51,343,21617,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
58,1533,25425,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
39,399,29102,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
56,-435,35387,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
39,902,29074,2,5,1,0,0,0,1,0,0,1,0,1,0,0,0,1
44,80,25577,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
42,257,54924,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
46,-154,12400,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
55,-612,27529,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
56,985,20968,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
37,66,38995,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
54,7010,47628,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
62,0,26351,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
41,348,34315,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0
52,907,33128,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
42,372,31897,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
47,-1148,26966,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
57,14,26074,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
42,1491,15032,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0
41,0,29092,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50,32,13438,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50,769,16888,2,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0
35,3636,30651,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
44,476,39466,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
56,29,27591,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
46,134,30804,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
33,0,35921,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
41,9756,60776,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
45,809,33141,2,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0
46,-852,34971,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
36,1174,17241,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
54,1327,23774,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
43,92,45950,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
49,1904,33996,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
50,-54,52047,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
42,0,34397,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
34,291,36834,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
55,481,28212,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0
53,0,28496,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
58,314,6168,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
37,48,25213,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
34,13204,34767,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
31,10787,19371,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51,1291,16052,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
42,221,23956,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
44,0,32642,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
61,6610,34330,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
50,356,28875,2,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0
71,261,11920,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
36,1057,21722,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
45,998,27136,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
29,84,58136,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
35,473,30676,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
34,674,33021,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
41,3355,18006,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
36,-11,26878,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
26,-402,30868,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
47,1419,20984,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
36,608,21076,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
36,649,25338,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
37,23,39315,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
35,1555,44793,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
41,52,12222,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
58,-123,31579,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
42,0,38457,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
33,474,21949,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,-179,14860,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
46,25,44194,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
47,126,37547,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
56,802,17418,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51,1069,16319,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
55,538,72043,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
34,-566,25972,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
37,33,14505,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
51,78,41558,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,0,10513,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,0,18810,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
37,896,5407,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
47,1279,28576,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
46,5,13236,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
59,195,3771,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
30,-94,8760,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
37,260,33672,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
36,566,10079,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
39,147,22706,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,221,31578,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
43,264,26839,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,1109,12109,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
40,194,14477,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
44,93,29535,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,5883,25249,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
56,784,27442,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
53,105,21004,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
48,3064,18507,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
48,5887,21682,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
48,1355,34784,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,0,73090,2,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1
40,219,28964,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
60,5,33075,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
52,657,24902,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1
51,1466,28182,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
34,1831,37217,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
39,111,15521,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
49,5996,27239,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
33,483,25776,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
30,1808,20917,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,-231,12491,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
60,6313,33918,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
42,323,28472,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
35,106,22162,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
41,89,16411,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
55,8104,11233,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
43,978,15875,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
42,9009,11186,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
37,176,18685,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
37,0,37725,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
34,1972,37594,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
36,23,26487,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
56,-1206,48906,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
36,1981,21823,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,1,19830,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
48,1526,27300,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,432,9727,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
42,372,34459,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
45,1410,18738,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,975,34373,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
49,365,24425,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
27,-247,21803,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
50,606,10528,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,-189,24248,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,484,36021,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
46,222,9680,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
34,415,28854,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
35,11219,7136,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
59,593,12767,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
27,-220,34443,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50,4108,31127,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
47,480,13409,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,3681,12099,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
35,1287,11296,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
56,353,25565,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
56,205,35742,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38,605,19659,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
55,559,18910,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
43,2,17031,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
30,1317,26323,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
55,2587,41565,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
47,2303,24265,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
29,318,33821,2,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0
42,0,34883,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
50,395,19466,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
49,2039,38606,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,5450,27937,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
59,9676,50846,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
37,1328,20386,2,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0
41,8,36795,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
33,43,18854,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
45,3098,12541,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
39,130,1000,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,0,17689,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
32,2366,36250,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
56,217,30526,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
36,644,22037,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
44,22,48971,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
62,816,8144,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
27,1577,28205,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
32,34,20957,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
55,-196,50894,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
54,55,35682,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
33,641,38334,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
52,826,41222,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
36,1925,37260,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
47,2,10802,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
54,211,26117,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
37,1314,23812,2,7,0,1,0,0,1,0,0,1,0,0,0,1,0,0
36,-302,22775,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,-339,23891,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
59,0,7879,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
46,242,30723,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
52,192,29372,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,-256,38878,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
43,105,32067,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
45,334,41080,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
47,201,22430,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
50,12519,28743,2,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0
31,88,20120,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
41,231,40123,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
33,3704,10375,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
31,1134,43225,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
36,146,32346,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
45,88,10842,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
56,0,15511,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
39,2763,2924,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
56,272,38789,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
60,252,28481,2,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0
40,-117,5070,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
53,1034,25657,2,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0
52,60,44969,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
31,251,10514,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
46,1550,47531,2,8,0,1,0,0,1,0,0,1,0,1,0,0,0,0
53,28,7770,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
49,1430,43180,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
48,705,7000,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,14752,3507,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
40,498,41042,2,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0
34,1419,26628,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
33,1158,24451,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
46,1034,34361,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
53,65,19554,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50,231,17733,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
28,0,14525,2,8,0,1,0,0,1,0,0,1,0,1,0,0,0,0
52,1781,28544,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
33,1134,30002,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
23,-230,21515,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
50,3924,21992,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
58,111,31584,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50,2881,15690,2,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0
40,643,30703,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
40,-1212,7898,2,18,0,1,0,0,0,1,0,1,0,1,0,0,0,0
47,1419,41133,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
38,3190,1000,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,4798,5220,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42,439,33114,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
54,0,27145,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
41,4900,28853,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,-105,36067,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,-461,25633,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
58,309,23292,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
48,866,38632,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
43,8167,17630,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
35,141,28649,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,11303,16481,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
33,595,39014,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
60,65,50223,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
36,9269,28450,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
31,1354,23283,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
31,99,37859,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
34,-139,27385,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
59,1427,9454,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
41,-29,18311,2,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0
33,4040,32534,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
67,16353,14333,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,7353,19188,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
33,511,28455,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
38,3913,32677,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
39,1072,22805,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
46,2904,5683,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
51,2662,28236,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
39,879,15863,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
38,1370,18478,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,209,20878,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
53,665,35482,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
36,2357,17791,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
56,1044,44302,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
46,1069,27458,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
31,0,43935,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
32,266,15155,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,1852,19893,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
44,178,26815,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,1337,38699,2,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1
25,72,31090,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
