Age,Income,Family,CCAvg,Mortgage,Online,edu_graduate,edu_undergrad,LoanTaken
47,12,4,0,102,0,0,1,0
41,53,2,2,102,1,0,1,0
57,79,1,2,294,1,1,0,0
42,89,1,0,170,1,1,0,0
61,188,1,9,0,0,1,0,1
56,62,3,1,0,1,0,0,0
29,123,3,5,428,1,0,0,1
25,40,3,2,0,1,1,0,0
32,119,4,5,0,1,0,0,1
37,123,4,3,253,1,1,0,1
31,23,1,0,0,1,1,0,0
38,62,1,1,255,1,0,0,0
40,69,3,2,106,1,0,1,0
61,124,2,3,0,0,0,1,0
50,52,4,0,0,0,0,0,0
32,134,2,3,0,0,0,1,0
62,58,1,0,0,0,1,0,0
62,45,3,0,200,1,1,0,0
40,75,4,1,0,1,1,0,0
59,23,4,0,78,0,1,0,0
43,123,3,1,0,1,0,1,1
62,48,3,2,0,0,0,1,0
48,145,1,0,140,1,0,1,0
29,31,1,1,0,0,0,0,0
58,38,3,2,0,1,0,0,0
39,94,2,1,0,1,0,1,0
33,84,1,2,0,1,0,0,0
40,22,1,0,0,1,0,0,0
28,78,4,0,0,1,0,1,0
38,75,3,2,0,1,1,0,0
65,71,3,2,0,0,0,1,0
35,24,1,0,0,1,0,0,0
29,112,2,4,0,1,0,1,0
61,53,1,2,167,1,1,0,0
46,41,1,0,0,0,0,0,0
50,25,1,0,0,1,1,0,0
60,42,4,2,194,1,1,0,0
54,51,3,1,113,1,1,0,0
43,19,2,0,0,1,1,0,0
38,90,2,0,258,1,0,1,0
46,89,4,1,0,1,1,0,0
64,22,3,0,0,1,0,1,0
24,119,1,1,0,1,0,1,0
39,93,4,3,0,1,0,0,1
34,18,4,0,0,0,0,1,0
65,32,1,1,120,1,0,0,0
38,182,3,2,0,1,0,0,1
62,19,2,0,0,1,0,0,0
59,85,1,3,0,0,0,0,1
49,90,4,1,0,1,1,0,0
57,59,2,3,134,1,0,1,0
64,84,1,2,0,0,0,1,0
47,95,2,3,0,0,1,0,1
30,13,3,0,0,0,0,0,0
42,88,4,0,0,1,0,1,0
53,34,2,0,0,1,0,0,0
50,11,4,0,0,0,0,0,0
62,80,4,1,0,0,1,0,0
34,41,1,1,0,0,0,1,0
47,90,2,0,0,0,0,0,0
62,93,3,3,0,1,0,0,1
61,81,4,1,0,0,1,0,0
59,60,2,2,0,1,0,1,0
47,39,3,0,0,1,1,0,0
65,22,3,0,0,0,1,0,0
56,32,2,0,79,1,0,1,0
56,28,1,1,0,1,0,0,0
31,35,2,1,0,0,1,0,0
61,154,3,7,351,1,0,0,1
42,189,2,7,0,1,0,1,0
44,40,4,1,84,0,0,0,0
47,88,2,1,0,1,1,0,0
30,124,2,0,0,1,0,1,0
62,23,2,0,0,0,0,0,0
56,23,4,0,0,1,0,1,0
25,139,2,2,0,0,0,1,0
53,173,4,2,427,1,0,1,1
26,42,4,1,153,1,0,0,0
59,161,1,2,160,0,0,1,0
62,28,3,0,0,1,1,0,0
58,191,4,5,194,0,0,0,1
40,42,2,0,106,0,0,1,0
35,81,4,4,0,1,0,0,0
51,175,3,0,312,0,0,1,1
41,82,3,0,0,1,0,1,0
51,53,1,1,0,0,0,0,0
27,142,3,5,0,0,0,1,1
46,42,4,1,0,1,0,0,0
46,64,4,2,189,0,0,1,0
31,90,2,1,0,1,0,1,0
58,44,1,0,0,0,1,0,0
42,29,1,0,0,1,0,0,0
59,93,2,1,0,0,0,1,0
54,69,3,1,132,1,0,0,0
35,82,2,1,0,1,1,0,0
34,180,2,6,0,1,0,0,1
46,13,2,0,0,1,0,0,0
52,72,1,0,178,0,0,1,0
55,54,3,1,0,1,0,1,0
34,104,1,4,0,1,0,1,0
57,44,2,1,157,0,1,0,0
45,40,1,0,0,1,0,1,0
29,190,2,4,246,1,0,1,0
49,64,4,2,0,1,0,1,0
36,9,2,0,99,0,1,0,0
57,38,4,0,0,1,1,0,0
25,72,3,2,0,1,0,0,0
43,82,1,5,79,1,0,1,0
27,48,2,1,119,1,0,0,0
54,82,4,2,294,0,0,0,0
53,14,2,1,83,0,1,0,0
55,162,1,2,0,1,0,1,0
43,54,2,1,0,1,0,1,0
35,90,2,0,0,0,0,1,0
59,64,4,1,0,0,0,1,0
42,65,3,2,0,1,0,0,0
51,113,2,6,0,0,0,1,0
57,38,2,2,0,0,0,0,0
39,65,1,1,0,0,0,0,0
53,39,4,1,0,1,0,0,0
31,174,2,6,0,1,0,1,0
33,59,2,1,0,1,0,0,0
38,43,2,1,0,1,0,1,0
47,24,2,0,0,0,0,0,0
63,50,1,0,166,0,1,0,0
44,68,1,3,0,1,0,0,0
61,61,3,2,0,1,0,0,0
52,21,4,0,0,1,1,0,0
59,21,2,0,0,1,1,0,0
56,31,4,1,0,0,0,1,0
58,70,4,0,0,0,0,1,0
30,25,3,1,135,0,1,0,0
42,78,1,1,0,1,0,0,0
51,19,1,0,0,0,0,1,0
60,23,1,0,0,1,0,0,0
30,40,4,0,0,1,0,1,0
49,22,1,0,0,0,0,0,0
26,71,4,1,0,1,1,0,0
36,58,1,3,0,0,1,0,0
65,75,3,2,0,1,0,1,0
27,40,1,2,110,0,1,0,0
60,155,1,1,0,0,0,0,1
32,83,4,2,0,0,1,0,0
46,99,3,1,0,0,0,1,0
60,59,1,0,0,0,1,0,0
28,53,3,2,0,1,1,0,0
50,11,4,0,0,0,0,1,0
52,179,4,4,0,0,0,0,1
29,71,2,1,0,0,0,0,0
30,85,4,2,0,1,0,0,0
42,49,3,2,0,1,0,0,0
32,122,2,1,0,1,0,1,0
40,171,2,3,0,1,0,1,0
49,138,2,2,0,1,1,0,1
53,8,4,0,0,1,0,0,0
42,59,4,0,0,1,0,1,0
38,49,3,2,0,0,0,1,0
60,92,2,2,0,0,0,1,0
27,75,4,0,0,0,0,1,0
61,60,1,2,0,1,1,0,0
27,41,2,1,0,1,1,0,0
45,40,3,0,0,1,1,0,0
41,81,2,0,146,1,0,1,0
44,52,1,0,196,0,0,0,0
38,25,4,1,0,0,0,1,0
39,139,1,3,353,1,0,1,0
48,54,1,1,0,0,1,0,0
47,81,1,2,0,0,0,1,0
64,73,3,2,0,0,0,1,0
27,30,4,1,0,1,0,0,0
66,59,3,2,0,0,0,1,0
43,21,3,1,0,0,0,1,0
34,65,3,0,104,1,1,0,0
28,41,3,1,161,1,1,0,0
52,52,4,0,121,0,0,0,0
45,84,4,1,180,1,1,0,0
24,135,2,7,0,1,0,1,0
39,18,4,0,0,0,0,0,0
40,34,1,0,0,1,0,1,0
30,85,4,1,0,1,0,0,0
49,23,1,1,0,0,0,0,0
53,65,4,2,0,0,1,0,0
56,195,1,2,0,0,0,1,0
50,40,4,2,89,1,0,1,0
53,141,2,0,0,0,0,0,1
60,95,2,0,322,1,1,0,0
58,23,3,1,131,0,1,0,0
43,82,2,1,0,1,1,0,0
46,53,4,1,0,0,0,0,0
29,10,4,0,87,1,0,1,0
56,75,1,1,125,1,1,0,0
48,23,4,0,122,0,1,0,0
61,133,1,2,0,1,0,1,0
41,129,1,3,0,0,0,1,0
35,85,4,0,131,0,1,0,0
48,168,2,2,308,1,0,1,0
43,83,4,2,0,1,0,0,0
37,52,2,1,0,1,1,0,0
47,114,1,0,0,1,0,1,0
29,81,1,2,0,0,0,0,0
63,32,1,1,0,0,1,0,0
43,63,3,2,0,0,0,0,0
57,70,3,1,0,0,0,0,0
55,20,2,0,0,1,0,1,0
47,138,2,3,0,1,0,1,0
58,63,4,1,0,0,1,0,0
53,85,1,1,118,1,0,0,0
59,180,2,6,0,1,1,0,1
46,80,4,2,0,1,0,0,0
41,53,1,0,0,1,0,0,0
46,72,2,1,75,1,1,0,0
44,123,3,5,0,1,0,1,1
44,91,2,0,0,1,0,0,0
50,148,2,6,0,1,0,1,0
51,163,2,1,0,1,0,0,1
55,28,4,0,149,1,0,0,0
37,193,1,8,0,0,0,1,0
34,22,3,0,0,1,0,0,0
59,74,4,0,0,1,0,1,0
45,70,4,1,0,1,0,0,0
30,11,1,0,0,1,1,0,0
32,61,3,2,0,0,1,0,0
61,41,1,0,0,1,0,1,0
54,108,4,1,0,1,1,0,1
35,23,4,1,0,0,0,0,0
63,135,2,3,183,0,0,0,1
66,30,2,0,86,0,0,0,0
48,144,4,3,0,0,1,0,1
60,139,4,0,0,1,0,1,1
41,143,2,2,209,1,0,0,1
31,44,1,1,0,1,0,1,0
58,49,4,2,0,1,1,0,0
67,75,4,0,182,1,1,0,0
35,43,2,0,0,1,0,1,0
40,59,3,0,0,1,0,0,0
42,154,3,4,0,1,0,1,1
44,75,1,0,0,0,0,0,0
47,75,1,2,0,0,1,0,0
59,88,2,1,278,0,0,1,0
29,91,1,3,0,0,0,0,1
36,11,1,0,0,1,0,0,0
47,22,1,0,0,1,0,0,0
55,49,2,0,220,0,0,0,0
41,140,1,3,342,0,0,1,0
51,99,2,2,0,0,1,0,0
26,82,2,2,199,0,0,1,0
33,10,4,1,81,0,0,1,0
30,109,4,2,103,0,1,0,0
30,45,4,1,0,0,0,0,0
45,93,2,1,0,0,1,0,0
40,89,3,3,216,1,1,0,1
42,39,3,1,132,0,1,0,0
62,31,3,0,0,1,0,1,0
63,31,1,0,0,1,0,0,0
43,52,4,2,0,0,1,0,0
49,13,1,0,0,1,0,0,0
51,21,2,0,76,1,0,0,0
61,50,4,1,189,1,0,1,0
43,81,4,0,0,0,0,0,0
43,74,4,1,0,0,0,1,0
61,89,3,0,0,1,0,1,0
35,82,3,0,0,1,1,0,0
59,88,4,1,0,0,1,0,0
40,61,3,2,0,0,0,0,0
61,139,2,3,0,0,0,1,0
48,29,1,1,0,0,1,0,0
37,51,3,2,0,1,0,1,0
56,58,1,1,241,1,0,0,0
35,21,2,1,125,1,0,0,0
35,43,2,1,0,0,1,0,0
40,104,2,1,0,0,1,0,0
50,9,1,0,98,1,1,0,0
49,39,3,1,0,0,1,0,0
46,89,1,2,0,1,0,1,0
64,21,2,0,0,0,0,0,0
60,173,3,3,0,1,0,0,1
45,29,1,0,105,1,0,0,0
52,43,4,0,0,0,1,0,0
58,30,3,0,0,0,1,0,0
54,39,4,0,0,1,0,0,0
48,83,2,0,248,1,0,0,0
51,58,2.393970259,0,223,0,1,0,0
53,8,1,0,0,0,1,0,0
57,39,3,1,0,0,0,0,0
43,204,2,8,0,1,0,1,0
37,45,1,1,0,0,0,1,0
32,111,1,3,0,0,0,1,0
34,83,2,2,148,0,1,0,0
54,83,1,3,0,0,0,0,0
62,115,2,2,202,1,0,1,0
56,60,1,1,227,1,0,0,0
39,53,1,1,0,0,0,1,0
32,134,2,3,0,1,0,1,0
50,91,1,0,0,1,0,0,0
27,91,2,0,0,1,0,1,0
37,128,2,3,0,1,0,1,0
60,78,3,4,0,0,0,1,0
43,161,2,7,464,1,0,1,0
62,60,3,2,0,1,0,0,0
39,161,1,4,509,0,0,1,0
34,40,4,2,0,1,1,0,0
46,68,1,0,0,1,1,0,0
46,74,3,0,0,1,0,1,0
51,55,3,2,93,1,1,0,0
44,145,1,3,0,0,0,1,0
60,24,1,1,0,0,1,0,0
65,10,1,0,0,1,1,0,0
58,138,2,3,0,1,0,1,0
37,63,4,2,0,1,0,0,0
52,54,4,0,0,0,0,0,0
42,62,3,0,0,1,0,0,0
54,81,1,0,0,0,0,0,0
54,61,3,3,0,1,1,0,0
51,68,1,1,0,1,0,0,0
59,78,2,2,0,1,0,1,0
41,165,2,7,157,0,0,1,0
43,48,3,2,0,0,1,0,0
52,155,3,7,0,1,1,0,1
52,158,2,3,251,0,0,0,1
57,52,1,1,0,1,0,1,0
53,18,4,0,0,0,0,1,0
58,42,4,1,0,0,0,1,0
59,18,2,0,0,0,0,0,0
57,40,2,0,0,1,0,1,0
27,44,4,0,0,1,1,0,0
42,11,1,0,87,0,0,1,0
52,194,2,5,0,1,1,0,1
49,108,2,2,0,1,1,0,0
47,12,4,0,0,0,1,0,0
45,19,3,1,94,1,0,1,0
25,150,1,6,0,0,0,1,0
47,89,4,1,0,1,0,0,0
44,83,2,3,0,0,0,0,0
30,79,4,2,0,1,1,0,0
63,102,4,3,0,0,1,0,0
50,155,1,7,0,1,0,1,0
40,138,1,3,0,1,0,1,0
56,51,3,1,0,1,0,1,0
39,80,2,1,86,1,1,0,0
42,135,2,3,0,1,0,1,0
28,34,4,1,162,0,1,0,0
26,195,3,6,0,1,0,0,1
58,62,3,2,217,1,0,0,0
38,173,2,3,243,0,0,1,0
23,149,2,7,0,1,0,1,0
53,20,1,0,131,1,0,1,0
54,42,4,2,0,1,0,1,0
42,28,1,0,0,0,0,0,0
54,95,1,1,0,1,1,0,0
66,95,2,0,0,1,0,0,0
46,34,1,0,124,1,0,1,0
63,191,2,4,205,0,0,0,1
63,41,2,1,173,1,0,1,0
58,150,1,7,481,1,0,1,0
65,91,2,0,146,0,0,0,0
35,84,4,2,0,1,1,0,0
33,73,4,3,140,1,0,1,0
45,122,1,0,0,1,0,1,0
30,73,1,2,133,1,1,0,0
61,20,2,0,0,1,0,0,0
49,130,4,1,281,1,0,1,1
52,85,3,3,0,0,0,0,1
45,134,2,3,0,1,0,1,0
64,98,3,1,80,1,1,0,0
26,54,2,1,0,0,0,0,0
35,41,3,2,0,1,0,1,0
45,128,4,6,0,1,0,0,1
44,132,3,2,308,0,0,1,1
34,188,1,2,0,1,0,0,1
65,170,4,6,0,1,1,0,1
32,14,3,0,111,0,0,0,0
41,93,1,2,0,1,0,0,0
52,79,1,2,0,1,1,0,0
35,79,4,2,0,0,1,0,0
51,62,4,1,119,1,0,0,0
30,95,2,0,0,1,0,1,0
58,60,4,1,0,1,0,0,0
49,75,1,1,0,0,1,0,0
63,85,4,0,0,0,1,0,0
40,143,1,4,0,1,0,1,0
27,34,1,2,112,0,1,0,0
38,44,2,1,0,0,0,1,0
52,31,4,0,151,1,1,0,0
49,13,4,0,111,1,0,1,0
59,52,4,1,0,1,0,1,0
32,42,1,0,102,1,0,0,0
30,102,4,2,139,0,0,0,0
64,143,2,6,0,1,0,0,1
59,10,4,0,0,1,0,0,0
62,44,1,1,0,0,0,0,0
61,158,2,6,306,1,0,1,0
53,12,2,1,0,0,1,0,0
51,59,1,1,139,1,0,1,0
55,92,1,1,0,0,1,0,0
36,82,2,2,0,0,0,1,0
44,44,4,0,0,0,1,0,0
26,182,2,3,0,0,1,0,1
54,121,2,0,0,1,0,1,0
35,38,1,1,0,0,0,1,0
34,92,2,2,0,0,0,1,0
28,53,2,1,0,0,0,0,0
32,45,3,2,83,1,0,1,0
38,63,1,3,0,1,1,0,0
53,181,1,8,0,1,0,1,0
26,184,2,4,577,1,0,0,1
45,33,3,0,136,1,0,1,0
58,22,3,0,0,1,0,1,0
59,99,2,2,0,0,0,1,0
45,44,3,1,193,0,1,0,0
64,101,4,3,0,0,1,0,0
30,32,1,2,0,1,1,0,0
40,59,4,2,0,1,0,1,0
61,25,2,0,0,1,1,0,0
40,140,3,5,0,0,0,1,1
40,29,1,0,0,1,0,0,0
43,35,1,0,56,0,0,1,0
39,141,4,6,0,1,0,1,1
35,75,4,2,79,0,0,0,0
38,58,2,2,0,1,0,1,0
67,41,2,1,0,0,0,1,0
55,42,2,2,196,0,1,0,0
28,55,3,1,0,0,1,0,0
30,18,4,0,84,1,1,0,0
59,75,4,2,0,0,0,0,0
26,85,2,2,0,0,0,1,0
52,43,4,1,0,0,1,0,0
40,149,2,3,319,1,0,1,0
31,25,2,1,0,1,1,0,0
50,19,4,0,103,1,1,0,0
27,18,1,0,0,0,0,0,0
64,13,4,0,0,1,1,0,0
34,41,1,2,0,0,1,0,0
30,139,1,4,0,1,0,1,0
39,62,3,2,131,1,0,1,0
34,51,3,2,130,0,0,1,0
40,71,3,3,272,1,0,1,0
33,145,1,2,0,1,0,0,1
38,45,4,1,138,1,1,0,0
42,53,4,1,0,1,0,0,0
37,64,1,1,0,1,0,0,0
33,39,4,0,0,1,0,1,0
60,38,3,2,0,0,0,0,0
28,85,3,2,0,1,0,1,0
45,61,3,2,0,0,1,0,0
53,122,1,2,330,0,0,1,0
37,72,4,0,0,0,0,0,0
47,123,1,7,0,0,0,1,0
58,40,1,1,0,1,0,1,0
52,62,4,2,0,1,1,0,0
46,113,2,3,0,0,0,1,0
52,81,4,3,0,0,1,0,0
24,59,4,1,0,0,0,1,0
57,25,2,0,103,0,1,0,0
66,25,4,0,0,1,1,0,0
30,14,4,0,0,1,0,0,0
48,19,1,0,0,1,0,1,0
63,61,1,2,0,0,0,0,0
48,21,1,0,0,0,0,1,0
34,44,1,1,0,1,0,1,0
60,42,3,1,0,0,0,1,0
55,52,1,1,207,0,0,0,0
50,112,1,0,0,0,0,1,0
29,34,1,0,0,0,0,0,0
61,83,2,1,245,1,0,0,0
50,24,4,0,137,1,1,0,0
37,71,2,1,0,1,1,0,0
64,181,2,2,0,1,1,0,1
43,75,4,0,102,1,0,0,0
23,75,2,1,0,1,1,0,0
34,19,4,0,0,0,1,0,0
29,31,4,1,0,0,1,0,0
33,178,3,8,0,1,0,1,1
60,65,2,1,220,0,0,1,0
49,8,1,0,97,0,0,1,0
54,92,2,1,0,1,0,1,0
59,145,4,1,198,1,0,1,1
42,85,1,3,272,0,0,0,0
62,149,1,4,0,1,0,1,0
63,9,4,0,100,1,1,0,0
57,164,2,3,422,1,0,0,1
61,40,3,0,100,0,1,0,0
35,54,1,2,0,0,0,0,0
26,164,2,4,301,1,0,0,1
33,140,1,4,0,1,0,1,0
31,18,1,0,0,0,0,0,0
51,12,4,1,0,1,0,1,0
55,140,2,2,0,1,0,1,0
38,24,2,0,0,1,0,0,0
38,60,2,1,0,1,0,1,0
53,50,2,0,0,1,0,0,0
62,44,1,1,0,0,1,0,0
35,51,4,2,110,1,1,0,0
46,34,2,1,116,0,0,1,0
60,33,2,0,0,1,1,0,0
63,63,2,1,0,1,0,1,0
43,22,2,0,0,0,0,0,0
33,104,2,3,0,0,0,0,1
43,75,3,0,0,0,0,0,0
62,75,2,1,0,0,0,0,0
48,62,4,3,83,0,0,0,0
38,48,1,1,169,0,0,1,0
36,73,2,2,0,1,0,1,0
49,135,2,1,82,1,0,1,0
61,61,3,2,117,1,0,0,0
49,78,3,2,0,1,1,0,0
59,40,3,0,0,1,0,0,0
30,44,1,0,0,0,0,0,0
44,45,2,2,0,1,0,1,0
67,18,2,0,0,1,0,1,0
59,53,4,2,174,1,0,0,0
37,11,3,0,0,0,1,0,0
50,38,3,0,0,1,1,0,0
56,28,1,1,0,1,1,0,0
29,35,2,0,88,1,0,1,0
55,81,3,1,171,1,1,0,0
48,90,2,0,205,0,0,0,0
32,115,1,4,0,0,0,1,0
47,78,1,0,0,1,1,0,0
46,30,4,1,0,1,0,0,0
33,39,4,0,0,1,0,1,0
39,69,3,0,0,0,0,1,0
60,29,3,0,79,1,0,1,0
39,54,4,2,0,0,1,0,0
34,60,3,2,0,1,0,1,0
55,99,1,0,0,0,0,0,0
67,51,3,2,0,1,0,1,0
40,53,3,0,0,1,0,0,0
44,111,2,5,0,1,1,0,1
56,79,3,0,302,0,0,1,0
50,90,1,2,0,1,1,0,0
31,18,2,0,124,1,0,1,0
66,73,3,2,0,0,0,1,0
43,59,3,0,91,1,0,0,0
58,40,2,0,0,0,0,1,0
33,41,1,1,0,1,1,0,0
33,53,1,2,0,0,0,0,0
32,128,2,4,0,1,0,1,0
55,145,2.393970259,6,56,1,0,0,1
25,35,4,1,0,1,0,0,0
54,155,1,1,256,1,0,1,0
36,195,2,3,0,1,0,1,0
35,50,4,2,0,0,1,0,0
44,48,3,0,0,0,0,0,0
38,81,1,3,0,1,1,0,0
30,50,1,1,0,0,0,1,0
39,21,2.393970259,0,0,1,0,1,0
35,142,2,0,0,1,0,1,0
41,64,4,0,0,1,0,1,0
56,91,1,3,0,1,0,0,0
52,74,1,2,0,1,1,0,0
29,182,1,3,0,1,0,0,1
38,82,4,2,0,0,0,1,0
51,45,4,2,0,0,0,1,0
45,85,2,3,0,1,0,1,0
51,133,1,0,328,0,0,1,0
53,22,1,0,0,1,1,0,0
50,24,4,0,0,0,1,0,0
59,38,3,2,178,1,0,0,0
57,80,2,0,0,0,0,0,0
45,33,3,0,108,1,0,1,0
27,41,4,1,147,0,0,0,0
40,90,4,1,0,1,1,0,0
39,89,1,2,153,1,0,0,0
26,8,2,0,0,0,0,0,0
27,85,1,1,0,1,0,1,0
55,53,3,1,0,1,0,1,0
64,20,3,0,0,0,0,0,0
41,9,1,1,0,1,0,1,0
46,25,4,0,0,1,0,1,0
43,114,1,1,0,1,0,1,0
24,41,4,1,0,1,0,0,0
29,49,4,2,0,0,0,0,0
58,73.90673997,4,1,0,1,0,0,0
45,50,3,2,0,1,1,0,0
53,30,4,0,0,1,1,0,0
45,32,4,0,77,0,0,1,0
32,41,4,2,0,0,1,0,0
56,25,3,0,0,0,1,0,0
31,29,1,0,0,0,0,1,0
29,50,4,1,0,1,1,0,0
48,79,3,0,0,1,0,1,0
36,110,1,3,0,1,0,1,0
36,40,2,1,129,1,1,0,0
41,18,1,0,0,0,0,0,0
48,48,1,0,0,0,0,1,0
27,40,4,1,0,0,0,0,0
33,19,2,1,92,1,1,0,0
31,35,1,1,131,0,0,1,0
48,133,2,3,0,1,1,0,1
59,19,2,0,0,1,1,0,0
41,83,4,2,0,1,0,1,0
42,39,3,2,0,0,0,0,0
62,38,3,0,0,0,1,0,0
62,63,1,2,0,1,0,0,0
51,85,3,2,0,0,1,0,0
48,14,4,1,0,1,0,1,0
56,64,4,1,0,1,0,1,0
62,124,1,3,405,1,0,1,0
53,20,1,0,0,1,0,1,0
62,33,3,0,0,1,0,0,0
28,80,3,2,0,1,0,1,0
61,35,2,0,0,1,0,0,0
48,74,3,0,0,1,0,1,0
50,32,2,0,0,1,1,0,0
58,73,4,0,241,0,0,1,0
53,41,2,0,0,1,0,1,0
65,18,1,1,0,1,1,0,0
27,28,4,1,0,1,1,0,0
50,64,1,2,0,0,1,0,0
50,44,2,0,192,1,1,0,0
41,109,3,1,0,1,0,1,0
43,71,3,0,179,0,0,0,0
55,79,2,1,0,1,0,1,0
33,30,2,1,0,1,1,0,0
44,82,2,0,0,1,0,1,0
47,101,3,2,270,1,1,0,0
59,59,3,1,0,0,0,0,0
65,64,2,1,0,0,0,1,0
28,188,2,4,0,1,0,1,0
58,28,2,0,148,0,0,1,0
33,120,2,4,76,0,0,0,1
24,131,1,5,0,1,0,1,0
26,44,4,1,0,0,0,0,0
47,49,3,2,0,0,1,0,0
32,99,2,4,249,1,0,0,0
58,95,1,3,0,0,0,0,0
32,81,4,1,0,1,0,0,0
46,73,2,0,264,1,0,0,0
35,193,2,6,0,0,0,1,0
53,115,2,0,0,0,0,0,1
55,41,2,0,0,1,0,0,0
63,80,2,1,0,1,0,0,0
58,41,1,0,81,1,0,1,0
50,102,2,6,0,1,0,1,0
25,69,3,0,0,1,0,0,0
52,83,1,3,0,1,0,1,1
26,49,3,2,0,0,1,0,0
35,180,1,3,571,1,0,0,1
58,61,3,2,0,1,0,0,0
37,59,4,0,0,0,0,0,0
35,85,4,2,0,0,0,0,0
31,13,1,0,0,1,0,0,0
58,151,3,0,0,0,1,0,1
43,44,3,1,0,1,1,0,0
43,53,3,0,154,0,0,0,0
54,133,1,5,0,0,1,0,1
53,31,3,0,78,1,0,0,0
32,101,4,2,0,1,1,0,0
37,61,2.393970259,2,0,0,0,1,0
34,68,3,2,0,0,1,0,0
51,21,4,0,0,1,0,1,0
49,149,2,0,0,1,0,1,0
54,75,1,1,0,0,0,0,0
37,55,1,2,0,1,0,0,0
57,81,2,3,226,1,0,1,0
37,179,1,8,0,1,0,1,0
32,81,2,3,0,0,1,0,1
48,42,1,1,0,0,1,0,0
44,199,2,6,0,1,0,1,0
50,18,1,0,0,1,1,0,0
44,28,1,0,0,1,0,0,0
54,80,4,2,143,0,0,0,0
37,79,1,3,104,1,1,0,0
34,52,2,1,0,1,1,0,0
32,18,2,0,0,1,1,0,0
63,52,4,1,218,1,0,1,0
56,15,4,0,102,0,0,0,0
37,84,4,0,0,1,0,0,0
66,114,1,0,0,1,0,0,0
38,41,3,0,0,0,0,0,0
35,29,3,0,126,1,0,1,0
61,23,1,0,96,0,0,1,0
52,84,1,2,0,1,0,1,0
57,60,3,1,0,1,0,1,0
47,13,3,0,0,1,1,0,0
50,45,2,0,0,0,0,0,0
36,83,1,2,0,0,0,1,0
45,102,4,4,81,0,1,0,1
58,58,4,2,169,1,0,0,0
27,134,1,1,307,1,1,0,1
27,130,3,2,0,0,1,0,1
48,148,2,3,0,1,0,1,0
46,92,1,0,0,0,1,0,0
32,142,4,6,120,1,1,0,1
54,62,4,0,0,0,0,1,0
31,50,1,1,0,1,0,1,0
42,29,1,0,0,1,0,0,0
30,85,2,2,293,1,0,1,0
41,78,4,0,0,1,0,1,0
44,85,4,1,0,1,0,0,0
37,89,2,1,0,1,1,0,0
51,33,3,0,0,1,0,0,0
30,42,1,2,0,1,0,0,0
36,31,4,1,124,1,0,1,0
65,143,4,6,0,1,1,0,1
33,35,4,0,0,1,0,1,0
58,22,1,0,0,1,1,0,0
34,45,1,1,84,0,0,1,0
38,119,2,3,0,0,0,1,0
59,43,4,1,0,1,0,1,0
37,75,3,0,0,1,1,0,0
59,121,1,4,0,1,0,1,0
47,63,1,0,0,1,0,0,0
48,58,2,1,0,0,0,1,0
38,184,3,8,0,1,0,1,1
34,155,2,6,0,1,0,1,0
44,69,3,2,0,0,1,0,0
33,188,2,7,581,0,1,0,1
47,38,3,0,0,0,1,0,0
41,9,2,0,0,0,1,0,0
36,69,4,2,0,1,0,0,0
28,199,1,6,0,0,0,1,0
59,38,1,0,0,1,0,1,0
43,129,1,5,0,1,0,1,0
56,59,2,1,0,1,1,0,0
28,115,1,1,200,1,0,1,0
62,83,4,0,0,0,1,0,0
40,65,2,3,0,1,0,1,0
34,72,3,2,124,0,0,1,0
52,72,1,1,0,1,0,0,0
40,63,3,0,221,1,0,0,0
27,64,4,1,0,1,1,0,0
52,194,1,1,0,1,0,1,0
39,104,1,4,0,1,0,0,0
52,180,1,1,550,1,0,1,0
50,18,2,1,88,1,1,0,0
40,93,1,2,328,1,0,0,0
35,32,1,1,137,1,0,1,0
39,68,3,2,0,1,0,1,0
25,38,2,1,0,0,0,0,0
26,161,2,7,0,0,0,1,0
46,154,2,2,94,0,0,1,0
27,68,4,0,0,0,0,1,0
55,44,3,1,0,1,0,0,0
52,149,2,0,0,0,0,1,0
59,103,1,2,0,1,0,1,0
63,41,4,1,0,1,1,0,0
61,113,2,2,0,0,0,1,0
58,48,4,1,0,1,1,0,0
29,69,4,1,0,1,1,0,0
51,43,4,1,164,1,1,0,0
59,19,1,0,0,1,0,0,0
41,65,3,2,0,1,0,0,0
59,32,3,0,0,0,1,0,0
52,20,1,0,0,0,0,1,0
39,25,2,0,0,0,0,0,0
45,70,1,2,0,0,0,1,0
59,70,4,2,0,0,0,0,0
49,103,3,2,167,0,1,0,0
48,162,3,1,400,0,0,1,1
61,61,2,2,153,0,0,1,0
31,170,1,6,0,1,0,1,0
42,49,1,2,0,0,0,1,0
35,108,2,2,0,0,0,0,1
57,62,3,2,0,1,0,0,0
54,102,3,1,0,1,1,0,0
61,141,3,0,0,1,0,1,1
60,8,2,1,0,0,0,1,0
59,91,2,1,0,0,0,1,0
62,10,3,0,0,1,0,1,0
26,35,2,1,119,0,1,0,0
41,71,3,0,0,0,0,0,0
65,59,3,2,0,0,0,1,0
25,14,2,0,0,0,0,0,0
25,122,2,0,0,1,0,1,0
27,81,3,1,307,1,0,1,0
65,35,1,0,150,1,0,0,0
60,83,2,1,75,1,0,1,0
29,121,1,1,0,1,0,1,0
32,35,3,1,0,1,0,1,0
32,140,4,6,0,0,0,0,1
41,88,1,2,0,0,0,0,0
52,70,2,1,0,1,0,1,0
40,63,1,1,0,0,0,0,0
